Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Vente Villas Mediouna CAS26244 SB,10 790 000 DH,Mediouna à Tanger,400 m²,3 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Vente Triplex Mediouna CAS26288 SB,4 810 000 DH,Mediouna à Tanger,185 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Quartier Boubana CAS24406 IL,5 400 000 DH,Du Golf à Tanger,380 m²,5 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['35.76926494118479', '-5.868158340454098']"
Quartier IBERIA CAS24968 SB,2 907 000 DH,Iberie à Tanger,153 m²,4 Pièces,3 Chambres,1 Salle de bain,2ème étage,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Quartier Centre ville CAS25445 SB,1 750 000 DH,Centre à Tanger,101 m²,1 Pièce,3 Chambres,1 Salle de bain,2ème étage,['Nouveau'],"['35.77824812995999', '-5.804815292358398']"
Quartier Route De Rabat,700 000 DH,Marjane à Tanger,68 m²,2 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Quartier Ghandouri,5 200 000 DH,Sania à Tanger,200 m²,5 Pièces,4 Chambres,3 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.76513279309228', '-5.777177810668945']"
Quartier Malabata,2 500 000 DH,Tanger City Center à Tanger,105 m²,2 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Nouveau', ""Moins d'un an""]","['35.76513279309228', '-5.777177810668945']"
Quartier Moulay Ismail,1 300 000 DH,Centre à Tanger,126 m²,4 Pièces,2 Chambres,2 Salles de bains,8ème étage,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement à vendre Iberia CAS26596 SB,3 200 000 DH,Iberie à Tanger,192 m²,2 Pièces,4 Chambres,2 Salles de bains,2ème étage,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Appartement à vendre à Boukhalef. 2 belles chambres. Bien meublé,305 000 DH,Boukhalef à Tanger,59 m²,1 Pièce,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['35.74552107249839', '-5.886264060565461']"
Appartement de 118m² en vente Les Jardins de Mesnana Golf,1 239 000 DH,Mesnana à Tanger,118 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,['Nouveau'],"['35.76421144915879', '-5.856657028198072']"
Appartement de 110m² en vente Les Jardins de Mesnana Golf,1 097 000 DH,Mesnana à Tanger,110 m²,4 Pièces,3 Chambres,2 Salles de bains,6ème étage,['Nouveau'],"['35.76421144915879', '-5.856657028198072']"
Lancement de la Tranche 2 du Projet Diyari,250 000 DH,Boukhalef à Tanger,57 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['35.72286065381187', '-5.887008905410937']"
Appartement de 158 m² à Résidence Assalam,1 620 000 DH,Castilla à Tanger,158 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.767425309730086', '-5.8072327512097415']"
Appartement à vendre Barnes 2,1 150 000 DH,Branes 2 à Tanger,110 m²,3 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Bon état', '10-20 ans']","['35.758957385873686', '-5.835371017456055']"
Vendre maison avec vue panoramique à tanger,2 500 000 DH,Centre à Tanger,130 m²,11 Pièces,7 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77824812995999', '-5.804815292358398']"
Vend appartement à Route Nationale Assilah (N1). 2 chambres. Grande terrasse.,450 000 DH,Route Nationale Assilah (N1) à Tanger,50 m²,1 Pièce,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', '1-5 ans']","['35.70805034911007', '-5.93187536761248']"
Appartement en vente à Boukhalef. 1 Pièce. Grande terrasse.,250 000 DH,Boukhalef à Tanger,50 m²,1 Pièce,1 Chambre,2 Salles de bains,2ème étage,"['À rénover', '5-10 ans']","['35.74293804905123', '-5.885176452073596']"
Superbe appartement à vendre à Tanja Balia. 3 pièces. Concierge et piscine,977 500 DH,Marjane à Tanger,85 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.74481715741179', '-5.847816467285156']"
Vend appartement à Tanja Balia. Superficie 124 m². Avec ascenseur et espace vert,1 426 000 DH,Californie à Tanger,124 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.78023265201189', '-5.83622932434082']"
Appartement à l'achat à Tanja Balia. 2 chambres agréables,996 000 DH,Tanja Balia à Tanger,83 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7658872710907', '-5.763058662414551']"
Maison à acheter à Médina. Surface totale 55 m². Vue sur mer,800 000 DH,Médina à Tanger,55 m²,3 Pièces,5 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.788120300738555', '-5.814220771596324']"
Maison a vendre a tanger,1 800 000 DH,Mozart à Tanger,110 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.771831695182996', '-5.798668432324281']"
Vente d'un bel appartement en Centre. 3 belles chambres. Ascenseur et stationnement,1 380 000 DH,Centre à Tanger,120 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.77824812995999', '-5.804815292358398']"
Superbe appartement à vendre en Centre. Surface de 96 m². Antenne parabolique et sécurité,1 100 000 DH,Centre à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.77824812995999', '-5.804815292358398']"
Appartement en vente à Tanja Balia. Surface de 140 m²,1 680 000 DH,Tanja Balia à Tanger,140 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7658872710907', '-5.763058662414551']"
Vente d'un bel appartement à Tanja Balia. Surface de 54 m². Ascenseur,440 000 DH,Centre à Tanger,54 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['31.12342348823318', '-8.932228088378906']"
Vente d'un bel appartement à Tanja Balia. Surface totale 81 m²,972 000 DH,Tanja Balia à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7658872710907', '-5.763058662414551']"
Appartement en vente à Malabata Hills,3 020 000 DH,Tanja Balia à Tanger,151 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7658872710907', '-5.763058662414551']"
Belle opportunité pour Projet Maison d'Hôtes,1 900 000 DH,Médina à Tanger,54 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,['À rénover'],"['35.78723031236253', '-5.818119049072266']"
Appartement sans vis à vis avec piscine 100m²,1 280 000 DH,Malabata à Tanger,100 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.790910214405564', '-5.739938020705921']"
Appartement à vendre à Marjane. Surface de 96 m². Jardin et ascenseur,1 245 000 DH,Marjane à Tanger,96 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.744093549392474', '-5.843905054103692']"
Maison d'époque à Dar Baroud,1 600 000 DH,Médina à Tanger,170 m²,7 Pièces,3 Chambres,2 Salles de bains,Not specified,['À rénover'],"['35.787160682728306', '-5.811853408813477']"
Villa de Luxe avec Piscine Vue Mer à La Vente Mnar,4 500 000 DH,Manar à Tanger,415 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Somptueuse maison à vendre à Moujahidine. 8 chambres. Belle terrasse et jardin,5 900 000 DH,Moujahidine à Tanger,400 m²,11 Pièces,8 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77022820495881', '-5.832693361656091']"
Appartement opportunité à Mabrouk,1 350 000 DH,Administratif à Tanger,120 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Quartier Moulay Youssef CAS24073 IL,2 200 000 DH,Centre à Tanger,155 m²,3 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['35.77824812995999', '-5.804815292358398']"
Appartement à la vente à côté de berchet à tanger,2 420 000 DH,Administratif à Tanger,220 m²,3 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '1-5 ans']","['35.772654065780515', '-5.808506011962891']"
Apparts Neuf 51m à 100m Proche Kitea,400 000 DH,Moujahidine à Tanger,58 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Apparts 56m à 112m Neuf A Aharrarine,458 000 DH,Aharrarine à Tanger,56 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.73652689518052', '-5.8206939697265625']"
Appartements Duplex 87m à 149m Neuf Moujahidine,913 500 DH,Moujahidine à Tanger,87 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Apparts Neuf 58m à 144m Av Piscine à Ziaten,725 000 DH,Ziaten à Tanger,58 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Apparts Neuf 63m à 84m Proche Route de Rabat,630 000 DH,Hay Hassani à Tanger,63 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Apparts 70m à 80m Neuf A Aharrarine,370 000 DH,Aharrarine à Tanger,70 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['35.73652689518052', '-5.8206939697265625']"
Appartement marjane route de rabat,940 000 DH,Ahlane à Tanger,86 m²,1 Pièce,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', '1-5 ans']","['35.74150811965839', '-5.838675498962402']"
Villa a vendre quartier sourienne,6 800 000 DH,Centre à Tanger,450 m²,3 Pièces,6 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Maison a vendre tanja balia sur 2 façades,3 700 000 DH,Tanja Balia à Tanger,101 m²,3 Pièces,6 Chambres,4 Salles de bains,Not specified,['Bon état'],"['35.76513279309228', '-5.777177810668945']"
Maison a vendre lot bab andalouse,2 150 000 DH,Centre à Tanger,95 m²,2 Pièces,6 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Villa meuble a vendre mister khouch,5 500 000 DH,Mister Khouch à Tanger,520 m²,2 Pièces,5 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Villa a vendre quartier nouinuich,18 000 000 DH,Centre à Tanger,2200 m²,3 Pièces,8 Chambres,6 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Nouveau villa meuble de luxe a vendre Mnar,4 500 000 DH,Centre à Tanger,430 m²,3 Pièces,4 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Maison semi fini a vendre moujahidine,2 500 000 DH,Moujahidine à Tanger,108 m²,4 Pièces,8 Chambres,4 Salles de bains,Not specified,['À rénover'],"['35.77525384929336', '-5.863094329833984']"
Appartement à vendre à Aharrarine. 2 belles chambres,250 000 DH,Aharrarine à Tanger,61 m²,Not specified,2 Chambres,1 Salle de bain,Not specified,[],"['35.726123652117934', '-5.842800736427392']"
Appartement en vente à Boukhalef. 2 chambres,250 000 DH,Boukhalef à Tanger,53 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['35.74263521116069', '-5.889247662340068']"
Appartement à l'achat à Bella Vista. Superficie 39 m²,205 000 DH,Bella Vista à Tanger,39 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['35.65291824910018', '-5.966587374059202']"
Appartement de 162 m² en vente complexe Assalam,1 513 250 DH,Castilla à Tanger,162 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.767425309730086', '-5.8072327512097415']"
Appartement à vendre à Boukhalef. Surface totale 57 m²,250 000 DH,Boukhalef à Tanger,57 m²,Not specified,2 Chambres,1 Salle de bain,Not specified,[],"['35.72286065381187', '-5.887008905410937']"
Appartement meuble a vendre a hay hassani,830 000 DH,Hay Hassani à Tanger,95 m²,1 Pièce,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Magnifique maison meuble a vendre el majed,5 500 000 DH,Centre à Tanger,105 m²,5 Pièces,8 Chambres,5 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Appartement à vendre près du centre d'accueil de,1 350 000 DH,Charf à Tanger,135 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['35.76513279309228', '-5.777177810668945']"
Appartement à vendre à Mesnana. Surface de 65 m². Ascenseur.,570 000 DH,Mesnana à Tanger,65 m²,2 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['35.75359414748105', '-5.85871696472168']"
Appartement à vendre à Azib Haj Kaddour. 3 grandes pièces. Porte blindée et résidence sécurisée.,630 000 DH,Azib Haj Kaddour à Tanger,80 m²,3 Pièces,3 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['35.75241000587553', '-5.8361005783081055']"
Splendide villa à vendre en Centre. 5 grandes pièces. Bien meublé.,9 000 000 DH,Centre à Tanger,1233 m²,5 Pièces,5 Chambres,4 Salles de bains,Not specified,"['À rénover', '10-20 ans']","['35.77824812995999', '-5.804815292358398']"
"Des appartements de 70 m², 2 chambres à Tanger",430 000 DH,Hay Hassani à Tanger,70 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Appartement à vendre Tanger,1 450 000 DH,Ahlane à Tanger,108 m²,2 Pièces,3 Chambres,2 Salles de bains,7ème étage,"['Nouveau', '1-5 ans']","['35.74150811965839', '-5.838675498962402']"
Appartement 3 chambres en vente au centre ville,1 350 000 DH,Centre à Tanger,112 m²,4 Pièces,3 Chambres,1 Salle de bain,7ème étage,"['Bon état', '10-20 ans']","['35.77824812995999', '-5.804815292358398']"
Nouveau maison a vendre lot coulina ZI,2 600 000 DH,Centre à Tanger,83 m²,3 Pièces,6 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Appartement meublée a la vente v. N. Ka. 2004,1 950 000 DH,Centre à Tanger,182 m²,5 Pièces,2 Chambres,1 Salle de bain,8ème étage,"['Bon état', '20-30 ans']","['35.77525384929336', '-5.863094329833984']"
Vente appartement de laplage tanger,1 350 000 DH,De La Plage à Tanger,92 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Vend appartement à Marjane. 2 belles chambres,1 015 000 DH,Marjane à Tanger,89 m²,Not specified,2 Chambres,2 Salles de bains,Not specified,[],"['35.744093549392474', '-5.843905054103692']"
Bel appartement à vendre à Marjane. Surface de 73 m²,830 000 DH,Marjane à Tanger,73 m²,Not specified,2 Chambres,2 Salles de bains,Not specified,[],"['35.744093549392474', '-5.843905054103692']"
Appartement à l'achat à Boukhalef. 2 chambres agréables,250 000 DH,Boukhalef à Tanger,57 m²,Not specified,2 Chambres,1 Salle de bain,Not specified,[],"['35.72286065381187', '-5.887008905410937']"
Residence fermée vue degagée sur montagne/ piscine 100m²,1 280 000 DH,Malabata à Tanger,100 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.790910214405564', '-5.739938020705921']"
Appartement a vendre playa tanger,2 700 000 DH,De La Plage à Tanger,126 m²,4 Pièces,3 Chambres,2 Salles de bains,6ème étage,"['Nouveau', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement à vendre sur Malabata Hills TANGER,1 170 000 DH,Malabata à Tanger,78 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', '1-5 ans']","['35.76513279309228', '-5.777177810668945']"
Villa à vendre,4 900 000 DH,Achakar à Tanger,459 m²,7 Pièces,5 Chambres,1 Salle de bain,Not specified,['Bon état'],"['35.76661853047848', '-5.927038192749023']"
Villa à vendre V. A. TKI. 1410,2 900 000 DH,Bel Air - Val fleuri à Tanger,265 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['35.766386387933345', '-5.824470520019531']"
Appartement à vendre vue mer V. N. T. 2005,2 650 000 DH,Centre à Tanger,198 m²,6 Pièces,4 Chambres,2 Salles de bains,8ème étage,"['Bon état', '20-30 ans']","['35.77525384929336', '-5.863094329833984']"
Villa à vendre vue mer Tanger V. M. K. 1042,8 000 000 DH,De La Plage à Tanger,621 m²,9 Pièces,6 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement à vendre à Sania. 2 chambres agréables. Bien meublé.,1 300 000 DH,Sania à Tanger,88 m²,2 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '1-5 ans']","['35.77877037740794', '-5.754733085632324']"
"Appartement en vente à Du Golf. Surface totale 84 m². Porte blindée, sécurité.",12 000 DH,Du Golf à Tanger,84 m²,3 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['35.76668817491643', '-5.8522796630859375']"
Superbe appartement de 187m² à Tanger Iberia,3 200 000 DH,Iberie à Tanger,187 m²,3 Pièces,3 Chambres,3 Salles de bains,5ème étage,"['Bon état', '5-10 ans']","['35.78141637842086', '-5.820736885070801']"
Bel appartement à vendre à Marjane. 2 chambres,575 000 DH,Marjane à Tanger,45 m²,5 Pièces,2 Chambres,1 Salle de bain,8ème étage,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Superbe appartement 3 chambres complexe Aida,1 100 000 DH,Moujahidine à Tanger,98 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['35.7601441', '-5.8431019']"
Belle demeure à vendre,1 200 000 DH,Médina à Tanger,150 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['35.77525384929336', '-5.863094329833984']"
Riad Traditionnel à Vendre,4 200 000 DH,Marchan à Tanger,260 m²,8 Pièces,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['35.77525384929336', '-5.863094329833984']"
Bel appartement à vendre à Mozart. Surface totale 88 m². Avec ascenseur et terrasse.,1 500 000 DH,Mozart à Tanger,88 m²,1 Pièce,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.771819485159526', '-5.797512713475742']"
Bel appartement à vendre à De La Plage. Surface totale 136 m². Bien meublé.,2 780 000 DH,De La Plage à Tanger,136 m²,1 Pièce,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.76158052969134', '-5.799313612484172']"
Ferme à vendre près de Tanger,4 500 000 DH,Mghogha à Tanger,3800 m²,7 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.76513279309228', '-5.777177810668945']"
Appartement 3 chambres avec terrasse en vente,1 340 000 DH,Centre à Tanger,106 m²,4 Pièces,3 Chambres,1 Salle de bain,10ème étage,"['Nouveau', '1-5 ans']","['35.77824812995999', '-5.804815292358398']"
