Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Vente villa rabat,8 500 000 DH,Hay El Menzah à Rabat,798 m²,8 Pièces,4 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.98872875349013', '-6.878900527954102']"
Appartement à vendre à l’Agdal,1 700 000 DH,Agdal à Rabat,159 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.99897769719825', '-6.851018669345379']"
Bel appart 2p au centre ville,1 200 000 DH,Hassan - Centre Ville à Rabat,83 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['34.02150632745047', '-6.830148696899414']"
Appartement à l'achat à Agdal. 1 belle chambre,1 830 000 DH,Agdal à Rabat,96 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.98161168590123', '-6.8646525498479605']"
Vend joli apparemment refait à neuf,800 000 DH,L'Ocean à Rabat,60 m²,1 Pièce,1 Chambre,1 Salle de bain,5ème étage,"['Bon état', '20-30 ans']","['34.02239555835533', '-6.849374771118164']"
Bel appartement à vendre au quartier Kebibat,1 650 000 DH,Kébibat à Rabat,120 m²,5 Pièces,3 Chambres,2 Salles de bains,3ème étage,['Bon état'],"['34.0208660754302', '-6.837058067321777']"
Villa moderne et luxueuse à vendre av princesses,50 000 000 DH,Quartier Des Ambassades à Rabat,3950 m²,5 Pièces,6 Chambres,8 Salles de bains,Not specified,['Nouveau'],"['33.953138012963194', '-6.826543724164367']"
Appartement avec jardin à vendre Rabat Agdal,3 200 000 DH,Agdal à Rabat,287 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Maison de haut standing à vendre à Souissi. 10 pièces. Piscine et air conditionné,17 000 000 DH,Souissi à Rabat,900 m²,10 Pièces,5 Chambres,7 Salles de bains,Not specified,"['Nouveau', '5-10 ans']","['33.9497603886938', '-6.834968289845174']"
Magnifique rez de jardin,5 600 000 DH,Quartier Des Ambassades à Rabat,285 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Appartement à l'achat à Agdal,1 570 000 DH,Agdal à Rabat,74 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.98161168590123', '-6.8646525498479605']"
Appartement à vendre à l'Agdale,1 380 000 DH,Agdal à Rabat,87 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98165922673721', '-6.8646955490112305']"
Vente villa comme un petit palais à souissi,25 000 000 DH,Souissi à Rabat,2000 m²,4 Pièces,9 Chambres,6 Salles de bains,Not specified,"['Nouveau', '5-10 ans']","['33.94314633347838', '-6.936321258544922']"
Vente charmante ancienne villa derrière the view,8 300 000 DH,Riyad à Rabat,773 m²,8 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
Meilleure villa NEUVE à souissi,25 000 000 DH,Souissi à Rabat,2450 m²,9 Pièces,6 Chambres,7 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.953120213936955', '-6.826543724164367']"
Vente Appartement Rabat Hay Riad Prestigia,4 500 000 DH,Riyad à Rabat,216 m²,5 Pièces,4 Chambres,2 Salles de bains,7ème étage,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Villa Rabat Aviation,5 950 000 DH,Aviation - Mabella à Rabat,519 m²,8 Pièces,4 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.99043658867649', '-6.813497543334961']"
Vente Appartement Rabat Souissi Orangeraie,6 400 000 DH,Souissi à Rabat,258 m²,7 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Vente Villa Rabat Hay Riad,5 800 000 DH,Riyad à Rabat,180 m²,10 Pièces,4 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Appartement à vendre à Riyad. Superficie 120 m². Prestation de conciergerie,1 700 000 DH,Riyad à Rabat,170 m²,2 Pièces,1 Chambre,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.958311531468844', '-6.870403289794922']"
Très bel appart 2p neuf en haut Agdal,1 650 000 DH,Haut Agdal à Rabat,63 m²,2 Pièces,1 Chambre,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.98995038663034', '-6.8454694747924805']"
Appartement à vendre Hay Riad,4 700 000 DH,Riyad à Rabat,245 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Villa à vendre à Souissi,50 000 000 DH,Souissi à Rabat,4500 m²,8 Pièces,5 Chambres,7 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Appartement à vendre à Rabat,2 180 000 DH,Hassan - Centre Ville à Rabat,160 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['34.02483357820486', '-6.825762352696463']"
Appartement à vendre à Rabat,2 110 000 DH,Hassan - Centre Ville à Rabat,134 m²,4 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['34.02493135281959', '-6.825823093631471']"
Avendre villa ac architecture marocaine captivante,15 500 000 DH,Souissi à Rabat,1900 m²,13 Pièces,8 Chambres,10 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.953138012963194', '-6.826543724164367']"
Avendre belle villa1800m2comptemporaine plainpieds,16 500 000 DH,Souissi à Rabat,1800 m²,7 Pièces,4 Chambres,5 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.953138012963194', '-6.826543724164367']"
Villa 4façe à vendre de 430 m². Hy. Riad,5 600 000 DH,Riyad à Rabat,430 m²,6 Pièces,4 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.958293733524805', '-6.870403289794922']"
Villa àvendre d'un superfiçie de 790m²,7 900 000 DH,Riyad à Rabat,790 m²,8 Pièces,4 Chambres,3 Salles de bains,Not specified,['À rénover'],"['33.958311531468844', '-6.870403289794922']"
Villa en vente ahayriad de 765 m²,8 750 000 DH,Riyad à Rabat,765 m²,8 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Appartement en vente à Guich Oudaya. 2 grandes pièces,1 000 000 DH,Guich Oudaya à Rabat,121 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.93825485222537', '-6.887129213318398']"
Luxueuse villa de 2550m² en vente Ambassadeurs,15 000 000 DH,Quartier Des Ambassades à Rabat,2550 m²,10 Pièces,7 Chambres,5 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Luxueuse villa à vendre à Basatine El Menzeh,9 000 000 DH,Souissi à Rabat,750 m²,9 Pièces,6 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.953138012963194', '-6.826543724164367']"
Appartement à vendre à Jnane Souissi,4 400 000 DH,Souissi à Rabat,222 m²,3 Pièces,4 Chambres,3 Salles de bains,2ème étage,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Vente Appartement Rabat Souissi Jnane Souissi,2 500 000 DH,Souissi à Rabat,134 m²,5 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Villa haut standing Hay Riad Rabat,6 400 000 DH,Riyad à Rabat,360 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
À vendre villa meublée à Tamaris casa,3 350 000 DH,Souissi à Rabat,200 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.980211600000004', '-6.8318174']"
À vendre un riad à médina,2 600 000 DH,Médina à Rabat,200 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['34.02662816974167', '-6.837615966796875']"
Appart 3p à dior jama3,1 200 000 DH,Diour Jamaa à Rabat,121 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,"['À rénover', '20-30 ans']","['34.016953319257496', '-6.847743988037109']"
Villa 2000m les ambassadeurs,11 500 000 DH,Souissi à Rabat,2000 m²,9 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.956353735305164', '-6.836199760437012']"
Très Belle Villa à Vendre au Quartier Souissi,15 000 000 DH,Souissi à Rabat,1500 m²,7 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.953138012963194', '-6.826543724164367']"
Vente Appartement Rabat Haut Agdal,5 500 000 DH,Agdal à Rabat,235 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Villa Rabat Souissi,14 000 000 DH,Souissi à Rabat,1876 m²,8 Pièces,6 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Vente Appartement Rabat Hay Riad Prestigia,2 900 000 DH,Riyad à Rabat,189 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Appartement Rabat Hay Riad,2 300 000 DH,Riyad à Rabat,145 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Appartement Rabat Souissi Orangeraie,4 700 000 DH,Souissi à Rabat,189 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Vente Villa Rabat Hay Riad,8 200 000 DH,Riyad à Rabat,645 m²,8 Pièces,4 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Appartement Rabat Agdal,3 600 000 DH,Agdal à Rabat,228 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Villa Rabat Souissi Orangeraie,15 000 000 DH,Souissi à Rabat,744 m²,9 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Vente Appartement Rabat Bas d’Agdal,2 300 000 DH,Agdal à Rabat,150 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Villa Rabat Mabella,4 000 000 DH,El Youssoufia à Rabat,399 m²,11 Pièces,6 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.99043658867649', '-6.813497543334961']"
A vendre villa avantgardiste neuve sur Souissi,26 000 000 DH,Souissi à Rabat,2050 m²,12 Pièces,6 Chambres,8 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.953138012963194', '-6.826543724164367']"
Top des villas commercialles à hay riad prix choc,4 900 000 DH,Riyad à Rabat,280 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.98161168590123', '-6.8646525498479605']"
Appartement à vendre à Rabat,1 720 500 DH,Hassan - Centre Ville à Rabat,139 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['34.02472591385741', '-6.825840312737661']"
"Magnifique apprt sans vis à vis, orienté sud/est",2 750 000 DH,Riyad à Rabat,157 m²,6 Pièces,3 Chambres,3 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
Trés joli appartement à HAYRIAD,2 270 000 DH,Riyad à Rabat,95 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', '5-10 ans']","['33.98161168590123', '-6.8646525498479605']"
Bel appartement sans vis a vis/SUD à mahaj Riad,3 900 000 DH,Riyad à Rabat,210 m²,7 Pièces,4 Chambres,3 Salles de bains,3ème étage,"['Nouveau', '5-10 ans']","['33.98161168590123', '-6.8646525498479605']"
Villa angle tres ensolléillée à souissi,10 000 000 DH,Souissi à Rabat,1999 m²,9 Pièces,6 Chambres,5 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.95967602951643', '-6.839911938041041']"
Appartement de très haut standing/sans vis à vis,3 590 000 DH,Riyad à Rabat,175 m²,5 Pièces,3 Chambres,3 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.98161168590123', '-6.8646525498479605']"
Vente Palais Rabat Souissi,120 000 000 DH,Souissi à Rabat,2950 m²,22 Pièces,10 Chambres,5 Salles de bains,Not specified,['Bon état'],"['33.97127', '-6.8631']"
Vente Appartement Rabat Souissi Orangeraie,7 000 000 DH,Souissi à Rabat,450 m²,7 Pièces,4 Chambres,1 Salle de bain,7ème étage,[],"['33.91774', '-6.92692']"
Vente Villa Rabat Hay Riad,5 300 000 DH,Riyad à Rabat,282 m²,8 Pièces,6 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Riad Rabat La Médina,7 500 000 DH,Médina à Rabat,600 m²,17 Pièces,9 Chambres,4 Salles de bains,Not specified,['Bon état'],"['34.0208660754302', '-6.837058067321777']"
Vente Riad Rabat Marassa,8 200 000 DH,Médina à Rabat,700 m²,18 Pièces,10 Chambres,4 Salles de bains,Not specified,['Bon état'],"['34.0208660754302', '-6.837058067321777']"
Vente Villa Rabat Hay Riad,10 000 000 DH,Riyad à Rabat,668 m²,9 Pièces,6 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Villa Rabat Souissi,7 850 000 DH,Souissi à Rabat,2550 m²,10 Pièces,4 Chambres,3 Salles de bains,Not specified,[],"['33.9682', '-6.81569']"
Vente Appartement Rabat Agdal,3 500 000 DH,Agdal à Rabat,176 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente Appartement Rabat Souissi Jnane Souissi,4 500 000 DH,Souissi à Rabat,207 m²,7 Pièces,4 Chambres,2 Salles de bains,3ème étage,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Vente Villa Neuve Rabat Souissi Bir Kacem,23 000 000 DH,Souissi à Rabat,700 m²,9 Pièces,5 Chambres,5 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.953138012963194', '-6.826543724164367']"
Vente Appartement Rabat Aviation,2 100 000 DH,Aviation - Mabella à Rabat,139 m²,5 Pièces,3 Chambres,3 Salles de bains,1er étage,['Bon état'],"['33.99043658867649', '-6.813497543334961']"
Vente Appartement Rabat Hay Riad,2 600 000 DH,Riyad à Rabat,132 m²,5 Pièces,3 Chambres,2 Salles de bains,1er étage,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente d'un bel appartement à Agdal. 4 pièces confortables. Ascenseur et stationnement,1 750 000 DH,Agdal à Rabat,96 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,['Bon état'],"['34.00037546099115', '-6.850061416625977']"
Un appartement meublé en vente avec terrasse,2 100 000 DH,Hassan - Centre Ville à Rabat,156 m²,3 Pièces,2 Chambres,3 Salles de bains,Not specified,"['Nouveau', '5-10 ans']","['34.02150632745047', '-6.830148696899414']"
Appt 245m² De Luxe a Vendre,4 600 000 DH,Riyad à Rabat,245 m²,6 Pièces,4 Chambres,4 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['33.98161168590123', '-6.8646525498479605']"
Opportunité commerciale,13 000 000 DH,Agdal à Rabat,1030 m²,10 Pièces,6 Chambres,3 Salles de bains,Not specified,"['À rénover', '30-50 ans']","['33.98161168590123', '-6.8646525498479605']"
Villa à vendre à SOUISSI,14 000 000 DH,Souissi à Rabat,2400 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.953138012963194', '-6.826543724164367']"
Villa à vendre à Souissi,10 000 000 DH,Souissi à Rabat,1850 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,['À rénover'],"['33.971325917709', '-6.834916313263012']"
Vente villa de luxe à Souissi. 5 pièces confortables. Garage et terrasse,10 000 000 DH,Souissi à Rabat,2010 m²,5 Pièces,3 Chambres,3 Salles de bains,Not specified,['À rénover'],"['33.97811839863532', '-6.836381072831154']"
Villa aux ambassades à vendre,9 500 000 DH,Quartier Des Ambassades à Rabat,2000 m²,10 Pièces,6 Chambres,5 Salles de bains,Not specified,['Nouveau'],"['33.93880796061755', '-6.8068891786397945']"
Villa d'exception sur la vallee avenue med vi,9 500 000 DH,Souissi à Rabat,900 m²,14 Pièces,5 Chambres,8 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.84958191097603', '-6.8540008959755845']"
Villa 1050m2 Hay riad,8 600 000 DH,Riyad à Rabat,10050 m²,6 Pièces,4 Chambres,4 Salles de bains,Not specified,"['À rénover', '10-20 ans']","['33.85542032553709', '-6.85267866589129']"
"Somptueuse maison à vendre à Riyad. Surface de 330 m². Piscine, climatisation",7 500 000 DH,Riyad à Rabat,330 m²,3 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.958311531468844', '-6.870403289794922']"
Maison rénovée entièrement à Rabat,680 000 DH,Hay Al Kora à Rabat,52 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,['Bon état'],"['33.98872875349013', '-6.878900527954102']"
Bel appartement a vendre à NAKHIL,2 300 000 DH,Riyad à Rabat,100 m²,4 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.98161168590123', '-6.8646525498479605']"
Apprt spacieux SUD/EST/sans vis à vis à Nakhil,2 830 000 DH,Riyad à Rabat,180 m²,5 Pièces,3 Chambres,3 Salles de bains,4ème étage,"['À rénover', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
Bel appartement orienté SUD sans vis à vis,2 350 000 DH,Riyad à Rabat,108 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
Vente appartement rabat,2 990 000 DH,Souissi à Rabat,166 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.953138012963194', '-6.826543724164367']"
Vente villa angle avec piscine avec un prix jamais vu,7 600 000 DH,Riyad à Rabat,698 m²,9 Pièces,6 Chambres,4 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.98161168590123', '-6.8646525498479605']"
Joli appartement à vendre sur Agdal,1 500 000 DH,Agdal à Rabat,76 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '20-30 ans']","['33.98161168590123', '-6.8646525498479605']"
Exceptionnel Penthouse haut standing Hay Riad,9 000 000 DH,Riyad à Rabat,700 m²,7 Pièces,4 Chambres,3 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['33.96492716235397', '-6.87771531502867']"
Maison à l'achat à Guich Oudaya. 6 pièces,820 000 DH,Guich Oudaya à Rabat,65 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.92727511504974', '-6.893629563619282']"
Appartement à vendre à souissi,2 600 000 DH,Souissi à Rabat,172 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.956353735305164', '-6.836199760437012']"
Villa à vendre à OLM Souissi,8 300 000 DH,Souissi à Rabat,1000 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.956353735305164', '-6.836199760437012']"
Bel appartement à vendre,1 150 000 DH,Kébibat à Rabat,97 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,['Bon état'],"['34.0208660754302', '-6.837058067321777']"
Appartement avec terrasse à vendre situé à Agdal,2 900 000 DH,Agdal à Rabat,207 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '1-5 ans']","['34.00037546099115', '-6.850061416625977']"
