Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Studio haut standing 2 min Hôpital Cheikh Khalifa,6 500 DH,Laymoune à Casablanca,54 m²,2 Pièces,1 Chambre,1 Salle de bain,5ème étage,"['Nouveau', '1-5 ans']","['33.54371964707593', '-7.665281295776367']"
Penthouse Bleue Résidence,15 000 DH,Racine à Casablanca,111 m²,3 Pièces,2 Chambres,1 Salle de bain,5ème étage,['Nouveau'],"['33.59324469638293', '-7.638137340545683']"
Appt meublé à louer à côté plage Sablettes,6 500 DH,La Siesta à Mohammedia,100 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.715685543891034', '-7.336317618058833']"
"Bel appartement pour location meublée 2 pièces 77m², val fleuri",6 650 DH,Val Fleury à Casablanca,77 m²,2 Pièces,1 Chambre,2 Salles de bains,4ème étage,"['Nouveau', '1-5 ans']","['33.57154299116339', '-7.636313438415527']"
Appart 3 chambres meublé Ultra Moderne au triangle,18 000 DH,Racine à Casablanca,150 m²,7 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['33.582734173084866', '-7.675838470458984']"
Appartement de luxe meublé à louer à Louise Thomas,15 000 DH,Casablanca Finance City à Casablanca,100 m²,2 Pièces,2 Chambres,2 Salles de bains,4ème étage,['Bon état'],"['33.547117579470296', '-7.675495147705078']"
À Arcadia appartement 3 chambres à louer 170 m²,12 000 DH,Californie à Casablanca,170 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.5320075462679', '-7.616862947014511']"
Meublé au calme,6 000 DH,Anfa à Casablanca,78 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.596175974504256', '-7.657470703125']"
Bel appartement jamais habité,13 000 DH,Bouskoura,130 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['33.44032295498702', '-7.643909454345703']"
Bel appartement,13 000 DH,Bouskoura,120 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['33.44032295498702', '-7.643909454345703']"
Bel app Faubourg d 'anfa,15 000 DH,Casablanca Finance City à Casablanca,150 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.5585265011327', '-7.605092525482178']"
Appartement en location à Casablanca Finance City. Surface de 120 m²,12 000 DH,Casablanca Finance City à Casablanca,120 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.5585265011327', '-7.605092525482178']"
Location villa moderne vide moderne à Californie,35 000 DH,Californie à Casablanca,500 m²,5 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.5320075462679', '-7.616862947014511']"
Appartement à louer à Ferme Bretonne,14 000 DH,Ferme Bretonne (Hay Arraha) à Casablanca,159 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.5608510182527', '-7.647085189819336']"
Très bel appartement en location à Les princesses. 1 chambre. Ascenseur et terrasse.,9 500 DH,Les princesses à Casablanca,60 m²,2 Pièces,1 Chambre,1 Salle de bain,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Appartement 2ch meublé à louer à bourgogne,7 000 DH,Bourgogne Ouest à Casablanca,58 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Studio à louer à bourgogne,6 500 DH,Bourgogne Ouest à Casablanca,45 m²,2 Pièces,1 Chambre,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Bel appartement meublé 3 chambres à Louer côté OCP,9 500 DH,Ferme Bretonne (Hay Arraha) à Casablanca,135 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Nouveau', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
Studio non meublé à louer CFC,7 500 DH,Casablanca Finance City à Casablanca,65 m²,2 Pièces,1 Chambre,2 Salles de bains,Not specified,['Nouveau'],"['33.5585265011327', '-7.605092525482178']"
Superbe appartement à louer à Anfa. 2 chambres agréables. Meublé marina,28 000 DH,Ain Diab à Casablanca,175 m²,3 Pièces,2 Chambres,3 Salles de bains,4ème étage,"['Nouveau', '1-5 ans']","['33.596175974504256', '-7.657470703125']"
Bel appartement en location à Casablanca Finance City. Surface totale 125 m². Double vitrage et porte blindée,12 000 DH,Casablanca Finance City à Casablanca,125 m²,3 Pièces,2 Chambres,2 Salles de bains,6ème étage,"['Nouveau', ""Moins d'un an""]","['33.44032295498702', '-7.643909454345703']"
Superbe studio à louer à Casablanca Finance City. Parking et terrasse,7 500 DH,Casablanca Finance City à Casablanca,63 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.5585265011327', '-7.605092525482178']"
"Très bel appartement en location à Casablanca Finance City. 3 pièces confortables. Porte blindée, sécurité",10 500 DH,Casablanca Finance City à Casablanca,125 m²,3 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Nouveau', ""Moins d'un an""]","['32.34023266790936', '-7.437744140625001']"
Location d'un studio à Casablanca Finance City. Bien meublé,10 000 DH,Casablanca Finance City à Casablanca,80 m²,2 Pièces,1 Chambre,1 Salle de bain,6ème étage,"['Nouveau', ""Moins d'un an""]","['33.5585265011327', '-7.605092525482178']"
Studio non meublé CFC,8 300 DH,Casablanca Finance City à Casablanca,85 m²,2 Pièces,1 Chambre,1 Salle de bain,6ème étage,"['Nouveau', ""Moins d'un an""]","['33.5585265011327', '-7.605092525482178']"
Studio à louer non meublé à Casablanca Finance City. Surface total 79 m². Double vitrage et chauffage central,7 500 DH,Casablanca Finance City à Casablanca,79 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['32.34023266790936', '-7.437744140625001']"
Studio a louer sur les princesses,8 000 DH,Les princesses à Casablanca,60 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.5585265011327', '-7.605092525482178']"
"A louer Appartement standing meuble, Bd Anfa, Casa",1 600 000 DH,Gauthier à Casablanca,79 m²,3 Pièces,2 Chambres,1 Salle de bain,8ème étage,"['Bon état', '10-20 ans']","['33.59315264421241', '-7.631596566181924']"
Superbe appartement à louer à Triangle d'Or. 2 pièces confortables. Meublé,7 500 DH,Triangle d'Or à Casablanca,56 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.582734173084866', '-7.675838470458984']"
"Bel appartement MEUBLE à louer, Triangle d’or",8 500 DH,Triangle d'Or à Casablanca,100 m²,4 Pièces,2 Chambres,2 Salles de bains,5ème étage,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Très beau studio meublé de 70 m² à la location,11 500 DH,Ain Diab à Casablanca,70 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Superbe rez de jardin meublé piscines fitness,13 000 DH,Nassim 2 à Casablanca,215 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.50966534646884', '-7.6800570569035065']"
Superbe appartement neuf avec terrasse sud,8 000 DH,Dar Bouazza,120 m²,4 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', '1-5 ans']","['33.53020653270016', '-7.775131578058603']"
4 appartements neufs 2 et 3 chambres avec terrasse,14 000 DH,Gauthier à Casablanca,160 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.590374517445', '-7.634192028591711']"
Grand f2 meublé idéalement situé,8 500 DH,Triangle d'Or à Casablanca,60 m²,2 Pièces,1 Chambre,1 Salle de bain,4ème étage,"['Bon état', '1-5 ans']","['33.5876939431405', '-7.640408658843054']"
Appartement en location à Maârif Extension. Surface totale 53 m². Meublé,7 250 DH,Maârif Extension à Casablanca,53 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.57932246986735', '-7.64226295622018']"
Studio à louer vue jardin dans une résidence sécurisée sur quartier les princesses,6 500 DH,Maârif Extension à Casablanca,48 m²,1 Pièce,1 Chambre,1 Salle de bain,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.578615420429045', '-7.643789108716296']"
Beau studio,9 500 DH,Casablanca Finance City à Casablanca,56 m²,2 Pièces,1 Chambre,2 Salles de bains,Not specified,['Bon état'],"['33.5585265011327', '-7.605092525482178']"
Bel app à racine,22 000 DH,Racine à Casablanca,230 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.592458238962855', '-7.648158073425293']"
Sublime villa meublé à louer,25 000 DH,Dar Bouazza,365 m²,7 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.51741153987773', '-7.819862365722656']"
Bel appartement sur cfc,11 500 DH,Casablanca Finance City à Casablanca,124 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.5585265011327', '-7.605092525482178']"
Villa premium ussage bureaux,45 000 DH,Anfa Supérieur à Casablanca,800 m²,7 Pièces,6 Chambres,7 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.596175974504256', '-7.657470703125']"
Un studio à la location au Quartier bourgogne,9 500 DH,Bourgogne Ouest à Casablanca,70 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', '10-20 ans']","['33.592458238962855', '-7.648158073425293']"
Une villa à la location à Dar Bouazza,25 000 DH,Dar Bouazza,450 m²,10 Pièces,5 Chambres,5 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Un appartement à la location meublé au quartier bourgogne,6 500 DH,Bourgogne Ouest à Casablanca,75 m²,4 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['33.51741153987773', '-7.819862365722656']"
Très bel appartement en location à Casablanca Finance City. 2 belles chambres. Antenne parabolique et Porte blindée,11 500 DH,Casablanca Finance City à Casablanca,126 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['33.5585265011327', '-7.605092525482178']"
Très bel appartement en location à Bourgogne Ouest. 3 chambres agréables. Ascenseur et terrasse,10 000 DH,Bourgogne Ouest à Casablanca,170 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['33.598304662993705', '-7.644252777099609']"
Superbe appartement à louer à Palmier. 1 chambre. Meublé,8 000 DH,Palmier à Casablanca,60 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['32.34023266790936', '-7.437744140625001']"
Bel appartement en location à Casablanca Finance City. 4 pièces confortables. Avec ascenseur et terrasse,14 500 DH,Casablanca Finance City à Casablanca,150 m²,4 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['33.5585265011327', '-7.605092525482178']"
Appartement en location à Ain Diab. 2 belles chambres. Bien meublé,14 000 DH,Ain Diab à Casablanca,115 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['33.58630932470067', '-7.671375274658203']"
Louez cet appartement à Casablanca Finance City. Surface de 75 m².,8 000 DH,Casablanca Finance City à Casablanca,65 m²,2 Pièces,1 Chambre,1 Salle de bain,6ème étage,['Nouveau'],"['33.5585265011327', '-7.605092525482178']"
Magnifique Appartement neuf à louer vide,10 500 DH,Ferme Bretonne (Hay Arraha) à Casablanca,147 m²,5 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
"Californie, meublé dans une résidence avec piscine",14 000 DH,Californie à Casablanca,135 m²,5 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.5320075462679', '-7.616862947014511']"
Superbe duplex de 233 m² à la location,18 900 DH,Gauthier à Casablanca,233 m²,4 Pièces,4 Chambres,2 Salles de bains,1er étage,['Bon état'],"['33.59424563181959', '-7.610692977905273']"
Studio vide rond point d Europe,4 500 DH,Mers Sultan à Casablanca,55 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Bon état', '5-10 ans']","['33.58376095208065', '-7.6095645839445725']"
Appartement 4 ch sl 280m a louer a gauthier,17 000 DH,Gauthier à Casablanca,280 m²,5 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.58891909184207', '-7.628674507141113']"
Magnifique appartement meublé de 122 M2 à ANOUAL,8 000 DH,Les Hôpitaux à Casablanca,122 m²,4 Pièces,2 Chambres,2 Salles de bains,7ème étage,"['Bon état', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Luxueux appartement dans une résidence à Ain Diab,25 000 DH,Ain Diab à Casablanca,200 m²,4 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Bon état', '5-10 ans']","['33.582734173084866', '-7.675838470458984']"
Sublime appartement meublé à louer à Ain Diab vue mer,35 000 DH,Ain Diab Extension à Casablanca,170 m²,4 Pièces,3 Chambres,3 Salles de bains,6ème étage,"['Bon état', '5-10 ans']","['33.57175753225318', '-7.698798179626447']"
Superbe appartement 2 chambres à louer à Gauthier,10 000 DH,Gauthier à Casablanca,82 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '5-10 ans']","['33.582734173084866', '-7.675838470458984']"
Appartement 224m terrasse a louer à ain diab,20 000 DH,Ain Diab à Casablanca,224 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['33.58630932470067', '-7.671375274658203']"
Plusieurs des studios neuf jm hbt a louer maarif,5 500 DH,Maârif Extension à Casablanca,55 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.57987394514173', '-7.646827697753906']"
Appartement 147m Meublé Luxe à Dar Bouazza,11 500 DH,Dar Bouazza,147 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.51741153987773', '-7.819862365722656']"
Appartement vide en location à maarif ext,7 000 DH,Maârif Extension à Casablanca,96 m²,3 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '1-5 ans']","['33.580748510167744', '-7.641168858545189']"
Appartement a louer meublé Racine,15 000 DH,Racine à Casablanca,120 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['33.592458238962855', '-7.648158073425293']"
Appartement 2 chambre Meublé à Louer au mansouria,4 500 DH,El Mansouria,85 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['33.747899427913076', '-7.29979277032475']"
Villa 1000 m² moderne Ain Diab Extension,40 000 DH,Ain Diab Extension à Casablanca,1000 m²,8 Pièces,4 Chambres,5 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.56526911700293', '-7.715887613646237']"
Location d'un appartement à Palmier. 1 belle chambre. Bien meublé,7 200 DH,Palmier à Casablanca,47 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', '1-5 ans']","['33.47727218776036', '-7.9520416259765625']"
Appartement 2 chambres Meublé à Louer à la siesta,6 500 DH,La Siesta à Mohammedia,95 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.718024530917354', '-7.349650203091951']"
Appartement à louer à Californie. 3 Pièces vide Ascenseur,9 000 DH,Californie à Casablanca,144 m²,1 Pièce,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['33.47727218776036', '-7.9520416259765625']"
Studio meublé neuf sur les princesses,7 000 DH,Les princesses à Casablanca,55 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Louez cet appartement à Racine. 1 belle chambre. Meublé,9 000 DH,Racine à Casablanca,56 m²,1 Pièce,1 Chambre,2 Salles de bains,Not specified,['Bon état'],"['33.58900530330266', '-7.646058293793259']"
Location studio vide à casa finance city,7 500 DH,Casablanca Finance City à Casablanca,60 m²,1 Pièce,1 Chambre,1 Salle de bain,4ème étage,['Bon état'],"['33.547117579470296', '-7.675495147705078']"
Bel appartement joliment meublé Racine,6 500 DH,Racine à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Bon état', '5-10 ans']","['33.592458238962855', '-7.648158073425293']"
Bel appartement à Californie pour la location,7 500 DH,Californie à Casablanca,120 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Nouveau', '5-10 ans']","['33.5320075462679', '-7.616862947014511']"
Splendide apparemment 2 chambres avec terrasse en location meuble a Racine,10 000 DH,Triangle d'Or à Casablanca,130 m²,5 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Nouveau', '5-10 ans']","['33.58794575693452', '-7.642145861552557']"
Joli appartement meublé avec goût trois chambres,12 000 DH,Gauthier à Casablanca,120 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.58891909184207', '-7.628674507141113']"
Magnifique studio de 123m2 au quartier CFC,15 000 DH,Casablanca Finance City à Casablanca,123 m²,3 Pièces,2 Chambres,3 Salles de bains,4ème étage,"['Bon état', '1-5 ans']","['33.56397867104468', '-7.656020594540083']"
Top appartement ultra moderne dernier étage avec terrasse,18 000 DH,Triangle d'Or à Casablanca,148 m²,5 Pièces,2 Chambres,3 Salles de bains,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.582734173084866', '-7.675838470458984']"
Villa A Louer Meublée Sidi Maarouf Casablanca,45 000 DH,Sidi Maarouf à Casablanca,1300 m²,8 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.5320075462679', '-7.616862947014511']"
Studio à louer quartier les hopitaux,6 000 DH,Les Hôpitaux à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Cozy studio à louer quartier val fleury,6 500 DH,Val Fleury à Casablanca,50 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.57519011717882', '-7.636785507202148']"
Appartement De Luxe 270 m2 Entiérement Meublé,25 000 DH,Gauthier à Casablanca,270 m²,5 Pièces,3 Chambres,4 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.58891909184207', '-7.628674507141113']"
Villa 500m usage professionnel a louer a l'oasiss,60 000 DH,Oasis à Casablanca,500 m²,6 Pièces,5 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.55702447218315', '-7.6348114013671875']"
